City,Suburb,Date,Sales,Median Price,suburb_number
NORWOOD PAYNEHAM & ST PETERS,MARDEN,2016-06-30,,653000.0,507005.0
NORWOOD PAYNEHAM & ST PETERS,MARRYATVILLE,2016-06-30,,775000.0,506806.0
NORWOOD PAYNEHAM & ST PETERS,MAYLANDS,2016-06-30,,703277.5,506904.0
NORWOOD PAYNEHAM & ST PETERS,NORWOOD,2016-06-30,,825000.0,506703.0
NORWOOD PAYNEHAM & ST PETERS,PAYNEHAM,2016-06-30,,600000.0,507006.0
NORWOOD PAYNEHAM & ST PETERS,PAYNEHAM SOUTH,2016-06-30,,770000.0,507007.0
NORWOOD PAYNEHAM & ST PETERS,ROYSTON PARK,2016-06-30,,730250.0,507008.0
NORWOOD PAYNEHAM & ST PETERS,ST MORRIS,2016-06-30,,833000.0,506807.0
NORWOOD PAYNEHAM & ST PETERS,ST PETERS,2016-06-30,,1410100.0,506906.0
NORWOOD PAYNEHAM & ST PETERS,STEPNEY,2016-06-30,,870000.0,506905.0
NORWOOD PAYNEHAM & ST PETERS,TRINITY GARDENS,2016-06-30,,811000.0,506808.0
ONKAPARINGA,ABERFOYLE PARK,2016-06-30,,373000.0,515901.0
ONKAPARINGA,ALDINGA,2016-06-30,,290000.0,517301.0
ONKAPARINGA,ALDINGA BEACH,2016-06-30,,336000.0,517302.0
ONKAPARINGA,BLEWITT SPRINGS,2016-06-30,,,517101.0
ONKAPARINGA,CHANDLERS HILL,2016-06-30,,615000.0,515902.0
ONKAPARINGA,CHERRY GARDENS,2016-06-30,,,515701.0
ONKAPARINGA,CHRISTIE DOWNS,2016-06-30,,272500.0,516401.0
ONKAPARINGA,CHRISTIES BEACH,2016-06-30,,340000.0,516501.0
ONKAPARINGA,CLARENDON,2016-06-30,,462500.0,515702.0
ONKAPARINGA,COROMANDEL EAST,2016-06-30,,,515703.0
ONKAPARINGA,FLAGSTAFF HILL,2016-06-30,,467250.0,515903.0
ONKAPARINGA,HACKHAM,2016-06-30,,310000.0,516301.0
ONKAPARINGA,HACKHAM WEST,2016-06-30,,255500.0,516302.0
ONKAPARINGA,HAPPY VALLEY,2016-06-30,,381500.0,515904.0
ONKAPARINGA,HUNTFIELD HEIGHTS,2016-06-30,,290000.0,516304.0
ONKAPARINGA,KANGARILLA,2016-06-30,,,515705.0
ONKAPARINGA,MASLIN BEACH,2016-06-30,,385500.0,517001.0
ONKAPARINGA,MCLAREN FLAT,2016-06-30,,550000.0,517102.0
ONKAPARINGA,MCLAREN VALE,2016-06-30,,462500.0,517103.0
ONKAPARINGA,MOANA,2016-06-30,,427500.0,516901.0
ONKAPARINGA,MORPHETT VALE,2016-06-30,,299000.0,516201.0
ONKAPARINGA,NOARLUNGA CENTRE,2016-06-30,,,516802.0
ONKAPARINGA,NOARLUNGA DOWNS,2016-06-30,,376250.0,516803.0
ONKAPARINGA,O'SULLIVAN BEACH,2016-06-30,,295000.0,516601.0
ONKAPARINGA,OLD NOARLUNGA,2016-06-30,,305000.0,516801.0
ONKAPARINGA,OLD REYNELLA,2016-06-30,,370000.0,516102.0
ONKAPARINGA,ONKAPARINGA HILLS,2016-06-30,,418500.0,516303.0
ONKAPARINGA,PORT NOARLUNGA,2016-06-30,,440000.0,516701.0
ONKAPARINGA,PORT NOARLUNGA SOUTH,2016-06-30,,388000.0,516702.0
ONKAPARINGA,PORT WILLUNGA,2016-06-30,,351500.0,517303.0
ONKAPARINGA,REYNELLA,2016-06-30,,330000.0,516101.0
ONKAPARINGA,REYNELLA EAST,2016-06-30,,401000.0,516103.0
ONKAPARINGA,SEAFORD,2016-06-30,,328500.0,516902.0
ONKAPARINGA,SEAFORD HEIGHTS,2016-06-30,,575000.0,516905.0
ONKAPARINGA,SEAFORD MEADOWS,2016-06-30,,390000.0,516904.0
ONKAPARINGA,SEAFORD RISE,2016-06-30,,380000.0,516903.0
ONKAPARINGA,SELLICKS BEACH,2016-06-30,,310000.0,517401.0
ONKAPARINGA,SELLICKS HILL,2016-06-30,,,517402.0
ONKAPARINGA,TATACHILLA,2016-06-30,,,517104.0
ONKAPARINGA,THE RANGE,2016-06-30,,,517201.0
ONKAPARINGA,VALE PARK,2016-06-30,,796000.0,508105.0
ONKAPARINGA,WHITES VALLEY,2016-06-30,,,517202.0
ONKAPARINGA,WILLUNGA,2016-06-30,,468750.0,517204.0
ONKAPARINGA,WILLUNGA SOUTH,2016-06-30,,,517203.0
ONKAPARINGA,WOODCROFT,2016-06-30,,369000.0,516202.0
PLAYFORD,ANDREWS FARM,2016-06-30,,267000.0,511401.0
PLAYFORD,ANGLE VALE,2016-06-30,,557000.0,511701.0
PLAYFORD,BLAKEVIEW,2016-06-30,,342000.0,511402.0
PLAYFORD,BUCKLAND PARK,2016-06-30,,,512002.0
PLAYFORD,CRAIGMORE,2016-06-30,,285000.0,511403.0
PLAYFORD,DAVOREN PARK,2016-06-30,,192500.0,511306.0
PLAYFORD,EDINBURGH,2016-06-30,,,511101.0
PLAYFORD,EDINBURGH NORTH,2016-06-30,,,511305.0
PLAYFORD,ELIZABETH,2016-06-30,,228000.0,511201.0
PLAYFORD,ELIZABETH DOWNS,2016-06-30,,190000.0,511301.0
PLAYFORD,ELIZABETH EAST,2016-06-30,,212500.0,511202.0
PLAYFORD,ELIZABETH GROVE,2016-06-30,,240000.0,511203.0
PLAYFORD,ELIZABETH NORTH,2016-06-30,,178000.0,511303.0
PLAYFORD,ELIZABETH PARK,2016-06-30,,215000.0,511304.0
PLAYFORD,ELIZABETH SOUTH,2016-06-30,,215500.0,511204.0
PLAYFORD,ELIZABETH VALE,2016-06-30,,230500.0,511205.0
PLAYFORD,GOULD CREEK,2016-06-30,,,511404.0
PLAYFORD,HILLBANK,2016-06-30,,335000.0,511206.0
PLAYFORD,MACDONALD PARK,2016-06-30,,,512101.0
PLAYFORD,MUNNO PARA,2016-06-30,,253000.0,511502.0
PLAYFORD,MUNNO PARA DOWNS,2016-06-30,,,511503.0
PLAYFORD,MUNNO PARA WEST,2016-06-30,,272000.0,511504.0
PLAYFORD,ONE TREE HILL,2016-06-30,,620000.0,511406.0
PLAYFORD,PENFIELD,2016-06-30,,,512102.0
PLAYFORD,PENFIELD GARDENS,2016-06-30,,,512103.0
PLAYFORD,SAMPSON FLAT,2016-06-30,,,511407.0
PLAYFORD,SMITHFIELD,2016-06-30,,260000.0,511408.0
PLAYFORD,SMITHFIELD PLAINS,2016-06-30,,168000.0,511409.0
PLAYFORD,ST KILDA,2016-06-30,,,511004.0
PLAYFORD,VIRGINIA,2016-06-30,,550000.0,512001.0
PLAYFORD,WATERLOO CORNER,2016-06-30,,,511005.0
PLAYFORD,YATTALUNGA,2016-06-30,,,511411.0
PORT ADELAIDE ENFIELD,ALBERTON,2016-06-30,,451000.0,501401.0
PORT ADELAIDE ENFIELD,ANGLE PARK,2016-06-30,,457500.0,501001.0
PORT ADELAIDE ENFIELD,BIRKENHEAD,2016-06-30,,394500.0,501501.0
PORT ADELAIDE ENFIELD,BLAIR ATHOL,2016-06-30,,423000.0,508401.0
PORT ADELAIDE ENFIELD,BROADVIEW,2016-06-30,,542500.0,508301.0
PORT ADELAIDE ENFIELD,CLEARVIEW,2016-06-30,,400000.0,508501.0
PORT ADELAIDE ENFIELD,CROYDON PARK,2016-06-30,,430000.0,500802.0
PORT ADELAIDE ENFIELD,DERNANCOURT,2016-06-30,,434198.5,507501.0
PORT ADELAIDE ENFIELD,DRY CREEK,2016-06-30,,,509402.0
PORT ADELAIDE ENFIELD,DUDLEY PARK,2016-06-30,,465000.0,500804.0
PORT ADELAIDE ENFIELD,ENFIELD,2016-06-30,,365000.0,508502.0
PORT ADELAIDE ENFIELD,ETHELTON,2016-06-30,,384000.0,501502.0
PORT ADELAIDE ENFIELD,EXETER,2016-06-30,,506500.0,501901.0
PORT ADELAIDE ENFIELD,FERRYDEN PARK,2016-06-30,,444000.0,501002.0
PORT ADELAIDE ENFIELD,GEPPS CROSS,2016-06-30,,,509403.0
PORT ADELAIDE ENFIELD,GILLES PLAINS,2016-06-30,,370000.0,508601.0
PORT ADELAIDE ENFIELD,GILLMAN,2016-06-30,,,501301.0
PORT ADELAIDE ENFIELD,GLANVILLE,2016-06-30,,422500.0,501503.0
PORT ADELAIDE ENFIELD,GREENACRES,2016-06-30,,440000.0,508602.0
PORT ADELAIDE ENFIELD,HAMPSTEAD GARDENS,2016-06-30,,465000.0,508603.0
PORT ADELAIDE ENFIELD,HILLCREST,2016-06-30,,435000.0,508604.0
PORT ADELAIDE ENFIELD,HOLDEN HILL,2016-06-30,,372500.0,508801.0
PORT ADELAIDE ENFIELD,KILBURN,2016-06-30,,400000.0,508402.0
PORT ADELAIDE ENFIELD,KLEMZIG,2016-06-30,,533000.0,508701.0
PORT ADELAIDE ENFIELD,LARGS BAY,2016-06-30,,590000.0,501601.0
PORT ADELAIDE ENFIELD,LARGS NORTH,2016-06-30,,430000.0,501602.0
PORT ADELAIDE ENFIELD,LIGHTSVIEW,2016-06-30,,517500.0,508505.0
PORT ADELAIDE ENFIELD,MANNINGHAM,2016-06-30,,675000.0,508605.0
PORT ADELAIDE ENFIELD,MANSFIELD PARK,2016-06-30,,445000.0,501202.0
PORT ADELAIDE ENFIELD,NEW PORT,2016-06-30,,,501505.0
PORT ADELAIDE ENFIELD,NORTH HAVEN,2016-06-30,,475000.0,501801.0
PORT ADELAIDE ENFIELD,NORTHFIELD,2016-06-30,,390000.0,508503.0
PORT ADELAIDE ENFIELD,NORTHGATE,2016-06-30,,559500.0,508504.0
PORT ADELAIDE ENFIELD,OAKDEN,2016-06-30,,400000.0,508606.0
PORT ADELAIDE ENFIELD,OSBORNE,2016-06-30,,365000.0,501701.0
PORT ADELAIDE ENFIELD,OTTOWAY,2016-06-30,,357500.0,501302.0
PORT ADELAIDE ENFIELD,OUTER HARBOR,2016-06-30,,,501802.0
PORT ADELAIDE ENFIELD,PETERHEAD,2016-06-30,,405000.0,501603.0
PORT ADELAIDE ENFIELD,PORT ADELAIDE,2016-06-30,,295000.0,501504.0
PORT ADELAIDE ENFIELD,PROSPECT,2016-06-30,,640000.0,508203.0
PORT ADELAIDE ENFIELD,QUEENSTOWN,2016-06-30,,410000.0,501405.0
PORT ADELAIDE ENFIELD,REGENCY PARK,2016-06-30,,,501003.0
PORT ADELAIDE ENFIELD,SEFTON PARK,2016-06-30,,410000.0,508303.0
PORT ADELAIDE ENFIELD,SEMAPHORE,2016-06-30,,615000.0,501902.0
PORT ADELAIDE ENFIELD,SEMAPHORE SOUTH,2016-06-30,,480500.0,501904.0
PORT ADELAIDE ENFIELD,TAPEROO,2016-06-30,,339000.0,501702.0
PORT ADELAIDE ENFIELD,VALLEY VIEW,2016-06-30,,405100.0,509302.0
PORT ADELAIDE ENFIELD,WALKLEY HEIGHTS,2016-06-30,,512500.0,509802.0
PORT ADELAIDE ENFIELD,WINDSOR GARDENS,2016-06-30,,437000.0,508702.0
PORT ADELAIDE ENFIELD,WINGFIELD,2016-06-30,,292500.0,501305.0
PORT ADELAIDE ENFIELD,WOODVILLE GARDENS,2016-06-30,,405000.0,501203.0
PROSPECT,COLLINSWOOD,2016-06-30,,702000.0,508101.0
PROSPECT,FITZROY,2016-06-30,,1262750.0,508201.0
PROSPECT,MEDINDIE GARDENS,2016-06-30,,1400000.0,508104.0
PROSPECT,NAILSWORTH,2016-06-30,,745000.0,508302.0
PROSPECT,THORNGATE,2016-06-30,,1300000.0,508204.0
SALISBURY,BOLIVAR,2016-06-30,,,511001.0
SALISBURY,BRAHMA LODGE,2016-06-30,,278500.0,510901.0
SALISBURY,BURTON,2016-06-30,,306000.0,511002.0
SALISBURY,CAVAN,2016-06-30,,,509401.0
SALISBURY,DIREK,2016-06-30,,330000.0,511003.0
SALISBURY,GLOBE DERBY PARK,2016-06-30,,,511006.0
SALISBURY,GREEN FIELDS,2016-06-30,,377500.0,510701.0
SALISBURY,GULFVIEW HEIGHTS,2016-06-30,,385000.0,509603.0
SALISBURY,INGLE FARM,2016-06-30,,320500.0,509801.0
SALISBURY,MAWSON LAKES,2016-06-30,,480000.0,509503.0
SALISBURY,MODBURY HEIGHTS,2016-06-30,,365000.0,509202.0
SALISBURY,PARA HILLS,2016-06-30,,295000.0,509601.0
SALISBURY,PARA HILLS WEST,2016-06-30,,288000.0,509602.0
SALISBURY,PARA VISTA,2016-06-30,,355000.0,509301.0
SALISBURY,PARAFIELD GARDENS,2016-06-30,,300000.0,510702.0
SALISBURY,PARALOWIE,2016-06-30,,285000.0,510801.0
SALISBURY,POORAKA,2016-06-30,,350000.0,509501.0
SALISBURY,SALISBURY,2016-06-30,,281250.0,510802.0
SALISBURY,SALISBURY DOWNS,2016-06-30,,295000.0,510803.0
SALISBURY,SALISBURY EAST,2016-06-30,,295500.0,510902.0
SALISBURY,SALISBURY HEIGHTS,2016-06-30,,417500.0,510903.0
SALISBURY,SALISBURY NORTH,2016-06-30,,255000.0,510804.0
SALISBURY,SALISBURY PARK,2016-06-30,,288000.0,510904.0
SALISBURY,SALISBURY PLAIN,2016-06-30,,319000.0,510905.0
SALISBURY,SALISBURY SOUTH,2016-06-30,,,510602.0
TEA TREE GULLY,BANKSIA PARK,2016-06-30,,412500.0,509101.0
TEA TREE GULLY,FAIRVIEW PARK,2016-06-30,,413800.0,512601.0
TEA TREE GULLY,GOLDEN GROVE,2016-06-30,,440000.0,512501.0
TEA TREE GULLY,GREENWITH,2016-06-30,,465500.0,512502.0
TEA TREE GULLY,HIGHBURY,2016-06-30,,495000.0,508901.0
TEA TREE GULLY,HOPE VALLEY,2016-06-30,,385000.0,509001.0
TEA TREE GULLY,MODBURY,2016-06-30,,372500.0,509201.0
TEA TREE GULLY,MODBURY NORTH,2016-06-30,,345000.0,509203.0
TEA TREE GULLY,REDWOOD PARK,2016-06-30,,382000.0,509701.0
TEA TREE GULLY,RIDGEHAVEN,2016-06-30,,328000.0,509702.0
TEA TREE GULLY,ST AGNES,2016-06-30,,389000.0,509703.0
TEA TREE GULLY,SURREY DOWNS,2016-06-30,,357000.0,512602.0
TEA TREE GULLY,TEA TREE GULLY,2016-06-30,,415000.0,509102.0
TEA TREE GULLY,VISTA,2016-06-30,,,509103.0
TEA TREE GULLY,WYNN VALE,2016-06-30,,470000.0,512701.0
TEA TREE GULLY,YATALA VALE,2016-06-30,,,512603.0
UNLEY,BLACK FOREST,2016-06-30,,662550.0,503502.0
UNLEY,CLARENCE PARK,2016-06-30,,495000.0,503401.0
UNLEY,EVERARD PARK,2016-06-30,,1000000.0,503503.0
UNLEY,FORESTVILLE,2016-06-30,,660000.0,503504.0
UNLEY,FULLARTON,2016-06-30,,801000.0,506303.0
UNLEY,GOODWOOD,2016-06-30,,736000.0,503402.0
UNLEY,HIGHGATE,2016-06-30,,1080000.0,506304.0
UNLEY,HYDE PARK,2016-06-30,,1077500.0,506101.0
UNLEY,KESWICK,2016-06-30,,,503505.0
UNLEY,KINGS PARK,2016-06-30,,1190000.0,503403.0
UNLEY,MALVERN,2016-06-30,,1016000.0,506102.0
UNLEY,MILLSWOOD,2016-06-30,,1205000.0,503404.0
UNLEY,MYRTLE BANK,2016-06-30,,838000.0,506404.0
UNLEY,PARKSIDE,2016-06-30,,830000.0,506305.0
UNLEY,UNLEY,2016-06-30,,1500000.0,506103.0
UNLEY,UNLEY PARK,2016-06-30,,1375000.0,506104.0
UNLEY,WAYVILLE,2016-06-30,,873500.0,503405.0
WALKERVILLE,GILBERTON,2016-06-30,,775000.0,508102.0
WALKERVILLE,MEDINDIE,2016-06-30,,1375000.0,508103.0
WALKERVILLE,WALKERVILLE,2016-06-30,,1392500.0,508106.0
WEST TORRENS,ADELAIDE AIRPORT,2016-06-30,,,595001.0
WEST TORRENS,ASHFORD,2016-06-30,,800000.0,503501.0
WEST TORRENS,BROOKLYN PARK,2016-06-30,,510000.0,503201.0
WEST TORRENS,CAMDEN PARK,2016-06-30,,505000.0,503801.0
WEST TORRENS,COWANDILLA,2016-06-30,,491500.0,503301.0
WEST TORRENS,FULHAM,2016-06-30,,585000.0,502401.0
WEST TORRENS,HILTON,2016-06-30,,485000.0,503302.0
WEST TORRENS,KESWICK TERMINAL,2016-06-30,,,503506.0
WEST TORRENS,KURRALTA PARK,2016-06-30,,548000.0,503702.0
WEST TORRENS,LOCKLEYS,2016-06-30,,610000.0,503202.0
WEST TORRENS,MARLESTON,2016-06-30,,545000.0,503303.0
WEST TORRENS,MILE END,2016-06-30,,556250.0,503101.0
WEST TORRENS,MILE END SOUTH,2016-06-30,,,503102.0
WEST TORRENS,NETLEY,2016-06-30,,517500.0,503703.0
WEST TORRENS,NORTH PLYMPTON,2016-06-30,,477500.0,503704.0
WEST TORRENS,NOVAR GARDENS,2016-06-30,,572750.0,504001.0
WEST TORRENS,PLYMPTON,2016-06-30,,570000.0,503802.0
WEST TORRENS,RICHMOND,2016-06-30,,501000.0,503304.0
WEST TORRENS,THEBARTON,2016-06-30,,498750.0,503103.0
WEST TORRENS,TORRENSVILLE,2016-06-30,,600000.0,503104.0
WEST TORRENS,UNDERDALE,2016-06-30,,530000.0,503203.0
WEST TORRENS,WEST RICHMOND,2016-06-30,,390000.0,503305.0
ADELAIDE,ADELAIDE,2016-03-31,,792500.0,500001.0
ADELAIDE,NORTH ADELAIDE,2016-03-31,,1050000.0,500601.0
ADELAIDE HILLS,ALDGATE,2016-03-31,,710000.0,515401.0
ADELAIDE HILLS,ASHTON,2016-03-31,,,513701.0
ADELAIDE HILLS,BASKET RANGE,2016-03-31,,,513801.0
ADELAIDE HILLS,BELAIR,2016-03-31,,555000.0,505201.0
ADELAIDE HILLS,BRADBURY,2016-03-31,,,515305.0
ADELAIDE HILLS,BRIDGEWATER,2016-03-31,,470000.0,515501.0
ADELAIDE HILLS,CAREY GULLY,2016-03-31,,,514401.0
ADELAIDE HILLS,CASTAMBUL,2016-03-31,,,507602.0
ADELAIDE HILLS,CHERRYVILLE,2016-03-31,,,513402.0
ADELAIDE HILLS,CLELAND,2016-03-31,,,515204.0
ADELAIDE HILLS,CRAFERS,2016-03-31,,640500.0,515201.0
ADELAIDE HILLS,CRAFERS WEST,2016-03-31,,537575.0,515202.0
ADELAIDE HILLS,DORSET VALE,2016-03-31,,,515704.0
ADELAIDE HILLS,GREENHILL,2016-03-31,,520000.0,514001.0
ADELAIDE HILLS,HEATHFIELD,2016-03-31,,470000.0,515301.0
ADELAIDE HILLS,HORSNELL GULLY,2016-03-31,,,514102.0
ADELAIDE HILLS,HUMBUG SCRUB,2016-03-31,,,511405.0
ADELAIDE HILLS,IRONBANK,2016-03-31,,1000000.0,515302.0
ADELAIDE HILLS,LONGWOOD,2016-03-31,,,515303.0
ADELAIDE HILLS,MARBLE HILL,2016-03-31,,,513702.0
ADELAIDE HILLS,MONTACUTE,2016-03-31,,,513401.0
ADELAIDE HILLS,MOUNT GEORGE,2016-03-31,,,515502.0
ADELAIDE HILLS,MYLOR,2016-03-31,,380000.0,515304.0
ADELAIDE HILLS,NORTON SUMMIT,2016-03-31,,,513601.0
ADELAIDE HILLS,PICCADILLY,2016-03-31,,,515101.0
ADELAIDE HILLS,ROSTREVOR,2016-03-31,,548000.0,507302.0
ADELAIDE HILLS,SCOTT CREEK,2016-03-31,,,515306.0
ADELAIDE HILLS,STIRLING,2016-03-31,,785000.0,515203.0
ADELAIDE HILLS,STONYFELL,2016-03-31,,761000.0,506605.0
ADELAIDE HILLS,SUMMERTOWN,2016-03-31,,525000.0,514101.0
ADELAIDE HILLS,TERINGIE,2016-03-31,,,507205.0
ADELAIDE HILLS,UPPER STURT,2016-03-31,,519500.0,515601.0
ADELAIDE HILLS,URAIDLA,2016-03-31,,518000.0,514201.0
ADELAIDE HILLS,WATERFALL GULLY,2016-03-31,,,506606.0
ADELAIDE HILLS,WOODFORDE,2016-03-31,,855000.0,507206.0
BURNSIDE,AULDANA,2016-03-31,,862500.0,507201.0
BURNSIDE,BEAUMONT,2016-03-31,,1300000.0,506601.0
BURNSIDE,BEULAH PARK,2016-03-31,,750000.0,506701.0
BURNSIDE,BURNSIDE,2016-03-31,,875000.0,506602.0
BURNSIDE,DULWICH,2016-03-31,,975000.0,506501.0
BURNSIDE,EASTWOOD,2016-03-31,,660000.0,506301.0
BURNSIDE,ERINDALE,2016-03-31,,1156000.0,506603.0
BURNSIDE,FREWVILLE,2016-03-31,,708888.0,506302.0
BURNSIDE,GLEN OSMOND,2016-03-31,,1250000.0,506401.0
BURNSIDE,GLENSIDE,2016-03-31,,1120000.0,506502.0
BURNSIDE,GLENUNGA,2016-03-31,,910000.0,506402.0
BURNSIDE,HAZELWOOD PARK,2016-03-31,,986500.0,506604.0
BURNSIDE,KENSINGTON GARDENS,2016-03-31,,1175000.0,506803.0
BURNSIDE,KENSINGTON PARK,2016-03-31,,800000.0,506804.0
BURNSIDE,LEABROOK,2016-03-31,,990000.0,506805.0
BURNSIDE,LEAWOOD GARDENS,2016-03-31,,,515001.0
BURNSIDE,LINDEN PARK,2016-03-31,,740000.0,506503.0
BURNSIDE,MAGILL,2016-03-31,,605000.0,507202.0
BURNSIDE,MOUNT OSMOND,2016-03-31,,1216000.0,506403.0
BURNSIDE,ROSE PARK,2016-03-31,,1320000.0,506704.0
BURNSIDE,ROSSLYN PARK,2016-03-31,,890000.0,507203.0
BURNSIDE,SKYE,2016-03-31,,,507204.0
BURNSIDE,ST GEORGES,2016-03-31,,795000.0,506405.0
BURNSIDE,TOORAK GARDENS,2016-03-31,,1230000.0,506504.0
BURNSIDE,TUSMORE,2016-03-31,,1300001.0,506505.0
BURNSIDE,WATTLE PARK,2016-03-31,,771000.0,506607.0
CAMPBELLTOWN,ATHELSTONE,2016-03-31,,575000.0,507601.0
CAMPBELLTOWN,CAMPBELLTOWN,2016-03-31,,541000.0,507401.0
CAMPBELLTOWN,HECTORVILLE,2016-03-31,,550000.0,507301.0
CAMPBELLTOWN,NEWTON,2016-03-31,,506750.0,507402.0
CAMPBELLTOWN,PARADISE,2016-03-31,,505000.0,507502.0
CAMPBELLTOWN,TRANMERE,2016-03-31,,654000.0,507303.0
CHARLES STURT,ALBERT PARK,2016-03-31,,615000.0,501402.0
CHARLES STURT,ALLENBY GARDENS,2016-03-31,,572000.0,500901.0
CHARLES STURT,ATHOL PARK,2016-03-31,,380500.0,501201.0
CHARLES STURT,BEVERLEY,2016-03-31,,461250.0,500902.0
CHARLES STURT,BOWDEN,2016-03-31,,,500701.0
CHARLES STURT,BROMPTON,2016-03-31,,469000.0,500702.0
CHARLES STURT,CHELTENHAM,2016-03-31,,428000.0,501403.0
CHARLES STURT,CROYDON,2016-03-31,,521500.0,500801.0
CHARLES STURT,DEVON PARK,2016-03-31,,,500803.0
CHARLES STURT,FINDON,2016-03-31,,480750.0,502301.0
CHARLES STURT,FLINDERS PARK,2016-03-31,,498000.0,502501.0
CHARLES STURT,FULHAM GARDENS,2016-03-31,,578750.0,502402.0
CHARLES STURT,GRANGE,2016-03-31,,685000.0,502201.0
CHARLES STURT,HENDON,2016-03-31,,400000.0,501404.0
CHARLES STURT,HENLEY BEACH,2016-03-31,,800000.0,502202.0
CHARLES STURT,HENLEY BEACH SOUTH,2016-03-31,,860000.0,502203.0
CHARLES STURT,HINDMARSH,2016-03-31,,,500703.0
CHARLES STURT,KIDMAN PARK,2016-03-31,,637500.0,502502.0
CHARLES STURT,KILKENNY,2016-03-31,,395000.0,500903.0
CHARLES STURT,OVINGHAM,2016-03-31,,,508202.0
CHARLES STURT,PENNINGTON,2016-03-31,,383750.0,501303.0
CHARLES STURT,RENOWN PARK,2016-03-31,,450000.0,500805.0
CHARLES STURT,RIDLEYTON,2016-03-31,,535500.0,500806.0
CHARLES STURT,ROSEWATER,2016-03-31,,340000.0,501304.0
CHARLES STURT,ROYAL PARK,2016-03-31,,378000.0,501406.0
CHARLES STURT,SEATON,2016-03-31,,468000.0,502302.0
CHARLES STURT,SEMAPHORE PARK,2016-03-31,,484500.0,501903.0
CHARLES STURT,ST CLAIR,2016-03-31,,583500.0,501105.0
CHARLES STURT,TENNYSON,2016-03-31,,1662500.0,502204.0
CHARLES STURT,WELLAND,2016-03-31,,515000.0,500704.0
CHARLES STURT,WEST BEACH,2016-03-31,,810000.0,502403.0
CHARLES STURT,WEST CROYDON,2016-03-31,,551500.0,500807.0
CHARLES STURT,WEST HINDMARSH,2016-03-31,,467500.0,500705.0
CHARLES STURT,WEST LAKES,2016-03-31,,682500.0,502101.0
CHARLES STURT,WEST LAKES SHORE,2016-03-31,,595000.0,502001.0
CHARLES STURT,WOODVILLE,2016-03-31,,652000.0,501101.0
CHARLES STURT,WOODVILLE NORTH,2016-03-31,,375000.0,501204.0
CHARLES STURT,WOODVILLE PARK,2016-03-31,,705000.0,501102.0
CHARLES STURT,WOODVILLE SOUTH,2016-03-31,,473000.0,501103.0
CHARLES STURT,WOODVILLE WEST,2016-03-31,,490000.0,501104.0
GAWLER,BIBARINGA,2016-03-31,,,511801.0
GAWLER,EVANSTON,2016-03-31,,271500.0,511601.0
GAWLER,EVANSTON GARDENS,2016-03-31,,310650.0,511602.0
GAWLER,EVANSTON PARK,2016-03-31,,371000.0,511603.0
GAWLER,EVANSTON SOUTH,2016-03-31,,355000.0,511604.0
GAWLER,GAWLER,2016-03-31,,,511803.0
GAWLER,GAWLER EAST,2016-03-31,,368750.0,511805.0
GAWLER,GAWLER SOUTH,2016-03-31,,350000.0,511807.0
GAWLER,GAWLER WEST,2016-03-31,,267500.0,511808.0
GAWLER,HILLIER,2016-03-31,,,511605.0
GAWLER,KUDLA,2016-03-31,,,511501.0
GAWLER,REID,2016-03-31,,,511816.0
GAWLER,ULEYBURY,2016-03-31,,,511410.0
GAWLER,WILLASTON,2016-03-31,,290000.0,511813.0
HOLDFAST BAY,BRIGHTON,2016-03-31,,717000.0,504801.0
HOLDFAST BAY,GLENELG,2016-03-31,,940000.0,504501.0
HOLDFAST BAY,GLENELG EAST,2016-03-31,,760000.0,504502.0
HOLDFAST BAY,GLENELG NORTH,2016-03-31,,553000.0,504503.0
HOLDFAST BAY,GLENELG SOUTH,2016-03-31,,930000.0,504504.0
HOLDFAST BAY,HOVE,2016-03-31,,635000.0,504803.0
HOLDFAST BAY,KINGSTON PARK,2016-03-31,,1755000.0,504901.0
HOLDFAST BAY,NORTH BRIGHTON,2016-03-31,,740000.0,504804.0
HOLDFAST BAY,SEACLIFF,2016-03-31,,677500.0,504903.0
HOLDFAST BAY,SEACLIFF PARK,2016-03-31,,510000.0,504904.0
HOLDFAST BAY,SOMERTON PARK,2016-03-31,,640000.0,504402.0
HOLDFAST BAY,SOUTH BRIGHTON,2016-03-31,,445000.0,504805.0
MARION,ASCOT PARK,2016-03-31,,425875.0,504301.0
MARION,BEDFORD PARK,2016-03-31,,,504201.0
MARION,CLOVELLY PARK,2016-03-31,,450000.0,504202.0
MARION,DARLINGTON,2016-03-31,,445500.0,504701.0
MARION,DOVER GARDENS,2016-03-31,,450100.0,504802.0
MARION,EDWARDSTOWN,2016-03-31,,475150.0,503902.0
MARION,GLANDORE,2016-03-31,,637500.0,503701.0
MARION,GLENGOWRIE,2016-03-31,,680000.0,504401.0
MARION,HALLETT COVE,2016-03-31,,455000.0,515801.0
MARION,LONSDALE,2016-03-31,,,516001.0
MARION,MARINO,2016-03-31,,586000.0,504902.0
MARION,MARION,2016-03-31,,464000.0,504302.0
MARION,MITCHELL PARK,2016-03-31,,410250.0,504303.0
MARION,MORPHETTVILLE,2016-03-31,,519000.0,504304.0
MARION,O'HALLORAN HILL,2016-03-31,,365000.0,515802.0
MARION,OAKLANDS PARK,2016-03-31,,450000.0,504601.0
MARION,PARK HOLME,2016-03-31,,532500.0,504305.0
MARION,PLYMPTON PARK,2016-03-31,,489500.0,503803.0
